palavra,canonicidade,tonicidade
tolhido,False,paroxítona
tolho,False,paroxítona
tolhê,False,oxítona
tolice,True,paroxítona
tolo,True,paroxítona
tolos,False,paroxítona
toma,True,paroxítona
tomada,True,paroxítona
tomado,True,paroxítona
tomadora,True,paroxítona
tomai,False,oxítona
tomamo,True,paroxítona
tomando,False,paroxítona
tomar,False,oxítona
tomara,True,paroxítona
tomaremo,True,paroxítona
tomarmo,False,paroxítona
tomará,True,oxítona
tomas,False,paroxítona
tomasse,False,paroxítona
tomaste,False,paroxítona
tomate,True,paroxítona
tomava,True,paroxítona
tomba,False,paroxítona
tombada,False,paroxítona
tombado,False,paroxítona
tombamo,False,paroxítona
tombando,False,paroxítona
tombar,False,oxítona
tombara,False,paroxítona
tombarei,False,oxítona
tombarmo,False,paroxítona
tombará,False,oxítona
tombarão,False,paroxítona
tombas,False,paroxítona
tombasse,False,paroxítona
tombaste,False,paroxítona
tombava,False,paroxítona
tombe,False,paroxítona
tombemo,False,paroxítona
tombes,False,paroxítona
tombo,False,paroxítona
tombos,False,paroxítona
tombá,False,oxítona
tome,True,paroxítona
tomei,False,oxítona
tomemo,True,paroxítona
tomense,False,paroxítona
tomento,False,paroxítona
tomes,False,paroxítona
tomista,False,paroxítona
tomo,True,paroxítona
tomou,False,oxítona
tomá,True,oxítona
tona,True,paroxítona
tonalidade,True,paroxítona
tonel,False,oxítona
tonelada,True,paroxítona
tonifica,True,paroxítona
tonificada,True,paroxítona
tonificado,True,paroxítona
tonificadora,True,paroxítona
tonificamo,True,paroxítona
tonificara,True,paroxítona
tonificaremo,True,paroxítona
tonificará,True,oxítona
tonificava,True,paroxítona
tonifico,True,paroxítona
tonificá,True,oxítona
tonsura,False,paroxítona
tonsurai,False,oxítona
tonsure,False,paroxítona
tonsurei,False,oxítona
tonsuro,False,paroxítona
tonsurou,False,oxítona
tonsurá,False,oxítona
tonta,False,paroxítona
tontas,False,paroxítona
tonto,False,paroxítona
tontos,False,paroxítona
tontura,False,paroxítona
topa,True,paroxítona
topada,True,paroxítona
topado,True,paroxítona
topai,False,oxítona
topamo,True,paroxítona
topando,False,paroxítona
topar,False,oxítona
topara,True,paroxítona
toparemo,True,paroxítona
toparmo,False,paroxítona
topará,True,oxítona
topas,False,paroxítona
topasse,False,paroxítona
topaste,False,paroxítona
topava,True,paroxítona
tope,True,paroxítona
topei,False,oxítona
topemo,True,paroxítona
topes,False,paroxítona
topetada,True,paroxítona
topete,True,paroxítona
topo,True,paroxítona
topológica,True,proparoxítona
topológico,True,proparoxítona
topos,False,paroxítona
topou,False,oxítona
topá,True,oxítona
toquei,False,oxítona
toquemo,False,paroxítona
tora,True,paroxítona
toras,False,paroxítona
torce,False,paroxítona
torcemo,False,paroxítona
torcendo,False,paroxítona
torcer,False,oxítona
torcera,False,paroxítona
torcerei,False,oxítona
torcermo,False,paroxítona
torcerá,False,oxítona
torcerão,False,paroxítona
torces,False,paroxítona
torcesse,False,paroxítona
torceste,False,paroxítona
torci,False,oxítona
torcida,False,paroxítona
torcido,False,paroxítona
torcê,False,oxítona
tormenta,False,paroxítona
tormento,False,paroxítona
torna,False,paroxítona
tornada,False,paroxítona
tornado,False,paroxítona
tornamo,False,paroxítona
tornando,False,paroxítona
tornar,False,oxítona
tornara,False,paroxítona
tornarei,False,oxítona
tornarmo,False,paroxítona
tornará,False,oxítona
tornarão,False,paroxítona
tornas,False,paroxítona
tornasse,False,paroxítona
tornaste,False,paroxítona
tornava,False,paroxítona
torne,False,paroxítona
torneai,False,oxítona
torneei,False,oxítona
tornemo,False,paroxítona
torneou,False,oxítona
tornes,False,paroxítona
torno,False,paroxítona
tornos,False,paroxítona
torná,False,oxítona
toro,True,paroxítona
toros,False,paroxítona
torpe,False,paroxítona
torpedeá,False,oxítona
torpedo,False,paroxítona
torpes,False,paroxítona
torpeza,False,paroxítona
torra,False,paroxítona
torrada,False,paroxítona
torrado,False,paroxítona
torramo,False,paroxítona
torrando,False,paroxítona
torrar,False,oxítona
torrara,False,paroxítona
torrarei,False,oxítona
torrarmo,False,paroxítona
torrará,False,oxítona
torrarão,False,paroxítona
torras,False,paroxítona
torrasse,False,paroxítona
torraste,False,paroxítona
torrava,False,paroxítona
torração,False,paroxítona
torre,False,paroxítona
torremo,False,paroxítona
torrente,False,paroxítona
torres,False,paroxítona
torresmo,False,paroxítona
torro,False,paroxítona
torrá,False,oxítona
torta,False,paroxítona
tortas,False,paroxítona
torto,False,paroxítona
tortos,False,paroxítona
tortura,False,paroxítona
torturai,False,oxítona
torture,False,paroxítona
torturei,False,oxítona
torturo,False,paroxítona
torturou,False,oxítona
torturá,False,oxítona
torácica,True,proparoxítona
torácico,True,proparoxítona
torça,False,paroxítona
torçamo,False,paroxítona
torças,False,paroxítona
torço,False,paroxítona
tosa,True,paroxítona
tosada,True,paroxítona
tosado,True,paroxítona
tosai,False,oxítona
tosamo,True,paroxítona
tosando,False,paroxítona
tosar,False,oxítona
tosara,True,paroxítona
tosaremo,True,paroxítona
tosarmo,False,paroxítona
tosará,True,oxítona
tosas,False,paroxítona
tosasse,False,paroxítona
tosaste,False,paroxítona
tosava,True,paroxítona
tosca,False,paroxítona
toscas,False,paroxítona
tosco,False,paroxítona
toscos,False,paroxítona
tose,True,paroxítona
tosei,False,oxítona
tosemo,True,paroxítona
toses,False,paroxítona
toso,True,paroxítona
tosou,False,oxítona
tosquiada,False,paroxítona
tosquiado,False,paroxítona
tosquiamo,False,paroxítona
tosquiara,False,paroxítona
tosquiará,False,oxítona
tosquiava,False,paroxítona
tosquiemo,False,paroxítona
tosquiá,False,oxítona
tosse,False,paroxítona
tosses,False,paroxítona
tossi,False,oxítona
tossida,False,paroxítona
tossido,False,paroxítona
tossimo,False,paroxítona
tossindo,False,paroxítona
tossir,False,oxítona
tossira,False,paroxítona
tossirei,False,oxítona
tossirmo,False,paroxítona
tossirá,False,oxítona
tossirão,False,paroxítona
tossisse,False,paroxítona
tossiste,False,paroxítona
tosta,False,paroxítona
tostada,False,paroxítona
tostado,False,paroxítona
tostamo,False,paroxítona
tostando,False,paroxítona
tostar,False,oxítona
tostara,False,paroxítona
tostarei,False,oxítona
tostarmo,False,paroxítona
tostará,False,oxítona
tostarão,False,paroxítona
tostas,False,paroxítona
tostasse,False,paroxítona
tostaste,False,paroxítona
tostava,False,paroxítona
toste,False,paroxítona
tostemo,False,paroxítona
tostes,False,paroxítona
tosto,False,paroxítona
tostá,False,oxítona
tosá,True,oxítona
total,False,oxítona
totalidade,True,paroxítona
totaliza,True,paroxítona
totalizada,True,paroxítona
totalizado,True,paroxítona
totalizamo,True,paroxítona
totalizara,True,paroxítona
totalizaremo,True,paroxítona
totalizará,True,oxítona
totalizava,True,paroxítona
totalize,True,paroxítona
totalizemo,True,paroxítona
totalizo,True,paroxítona
totalizá,True,oxítona
touca,False,paroxítona
touro,False,paroxítona
toxicidade,True,paroxítona
toxina,True,paroxítona
trabuco,False,paroxítona
trace,False,paroxítona
traceja,False,paroxítona
traceje,False,paroxítona
tracejo,False,paroxítona
tracejá,False,oxítona
tracemo,False,paroxítona
traduza,False,paroxítona
traduze,False,paroxítona
traduzi,False,oxítona
traduzo,False,paroxítona
trafega,False,paroxítona
trafego,False,paroxítona
trafegá,False,oxítona
trafica,False,paroxítona
trafico,False,paroxítona
traficá,False,oxítona
traga,False,paroxítona
tragada,False,paroxítona
tragado,False,paroxítona
tragamo,False,paroxítona
tragara,False,paroxítona
tragará,False,oxítona
tragava,False,paroxítona
trago,False,paroxítona
tragá,False,oxítona
traindo,False,paroxítona
trairmo,False,paroxítona
traja,False,paroxítona
trajada,False,paroxítona
trajado,False,paroxítona
trajamo,False,paroxítona
trajara,False,paroxítona
trajará,False,oxítona
trajava,False,paroxítona
traje,False,paroxítona
trajemo,False,paroxítona
trajeto,False,paroxítona
trajo,False,paroxítona
trajá,False,oxítona
tralha,False,paroxítona
trama,False,paroxítona
tramada,False,paroxítona
tramado,False,paroxítona
tramita,False,paroxítona
tramite,False,paroxítona
tramito,False,paroxítona
tramitá,False,oxítona
tranca,False,paroxítona
trance,False,paroxítona
tranco,False,paroxítona
trancá,False,oxítona
tranquemo,False,paroxítona
transa,False,paroxítona
transe,False,paroxítona
transo,False,paroxítona
transá,False,oxítona
trança,False,paroxítona
tranço,False,paroxítona
trançá,False,oxítona
trapaça,False,paroxítona
trapo,False,paroxítona
traremo,False,paroxítona
trará,False,oxítona
traste,False,paroxítona
trata,False,paroxítona
tratada,False,paroxítona
tratado,False,paroxítona
tratamo,False,paroxítona
tratara,False,paroxítona
tratará,False,oxítona
tratava,False,paroxítona
trate,False,paroxítona
tratemo,False,paroxítona
trato,False,paroxítona
tratá,False,oxítona
trava,False,paroxítona
travada,False,paroxítona
travado,False,paroxítona
travamo,False,paroxítona
travara,False,paroxítona
travará,False,oxítona
travava,False,paroxítona
trave,False,paroxítona
travemo,False,paroxítona
travo,False,paroxítona
travá,False,oxítona
traze,False,paroxítona
trazemo,False,paroxítona
trazida,False,paroxítona
trazido,False,paroxítona
trazê,False,oxítona
traça,False,paroxítona
traçada,False,paroxítona
traçado,False,paroxítona
traçamo,False,paroxítona
traçara,False,paroxítona
traçará,False,oxítona
traçava,False,paroxítona
traço,False,paroxítona
traçá,False,oxítona
traísse,False,paroxítona
traíste,False,paroxítona
trecho,False,paroxítona
treco,False,paroxítona
trefila,False,paroxítona
trefile,False,paroxítona
trefilo,False,paroxítona
trefilá,False,oxítona
treliça,False,paroxítona
trema,False,paroxítona
tremamo,False,paroxítona
treme,False,paroxítona
trememo,False,paroxítona
tremera,False,paroxítona
tremerá,False,oxítona
tremi,False,oxítona
tremida,False,paroxítona
tremido,False,paroxítona
tremo,False,paroxítona
tremê,False,oxítona
trena,False,paroxítona
trenó,False,oxítona
trepa,False,paroxítona
trepada,False,paroxítona
trepado,False,paroxítona
trepamo,False,paroxítona
trepara,False,paroxítona
trepará,False,oxítona
trepava,False,paroxítona
trepe,False,paroxítona
trepemo,False,paroxítona
trepo,False,paroxítona
trepá,False,oxítona
tresli,False,oxítona
treslê,False,oxítona
treta,False,paroxítona
treva,False,paroxítona
trevo,False,paroxítona
treze,False,paroxítona
trezena,False,paroxítona
tribo,False,paroxítona
tribuna,False,paroxítona
tribuno,False,paroxítona
tributa,False,paroxítona
tribute,False,paroxítona
tributo,False,paroxítona
tributá,False,oxítona
tricota,False,paroxítona
tricote,False,paroxítona
tricoto,False,paroxítona
tricotá,False,oxítona
triedro,False,paroxítona
trigo,False,paroxítona
trilha,False,paroxítona
trilhe,False,paroxítona
trilho,False,paroxítona
trilhá,False,oxítona
trina,False,paroxítona
trinca,False,paroxítona
trinco,False,paroxítona
trincá,False,oxítona
trino,False,paroxítona
trinquemo,False,paroxítona
trinta,False,paroxítona
tripa,False,paroxítona
tripla,False,paroxítona
triplo,False,paroxítona
tripula,False,paroxítona
tripule,False,paroxítona
tripulo,False,paroxítona
tripulá,False,oxítona
triste,False,paroxítona
tritura,False,paroxítona
triture,False,paroxítona
trituro,False,paroxítona
triturá,False,oxítona
triunfa,False,paroxítona
triunfe,False,paroxítona
triunfo,False,paroxítona
triunfá,False,oxítona
troca,False,paroxítona
trocada,False,paroxítona
trocado,False,paroxítona
trocamo,False,paroxítona
trocara,False,paroxítona
trocará,False,oxítona
trocava,False,paroxítona
troce,False,paroxítona
trocemo,False,paroxítona
troco,False,paroxítona
trocá,False,oxítona
tromba,False,paroxítona
trombe,False,paroxítona
trombo,False,paroxítona
trombá,False,oxítona
trompa,False,paroxítona
tronco,False,paroxítona
trono,False,paroxítona
tropa,False,paroxítona
tropece,False,paroxítona
tropeça,False,paroxítona
tropeço,False,paroxítona
tropeçá,False,oxítona
trota,False,paroxítona
trotada,False,paroxítona
trotado,False,paroxítona
trotamo,False,paroxítona
trotara,False,paroxítona
trotará,False,oxítona
trotava,False,paroxítona
trote,False,paroxítona
trotemo,False,paroxítona
troto,False,paroxítona
trotá,False,oxítona
trova,False,paroxítona
troveja,False,paroxítona
troveje,False,paroxítona
trovejo,False,paroxítona
trovejá,False,oxítona
troça,False,paroxítona
troçada,False,paroxítona
troçado,False,paroxítona
troçamo,False,paroxítona
troçara,False,paroxítona
troçará,False,oxítona
troçava,False,paroxítona
troço,False,paroxítona
troçá,False,oxítona
trucida,False,paroxítona
trucide,False,paroxítona
trucido,False,paroxítona
trucidá,False,oxítona
truco,False,paroxítona
trufa,False,paroxítona
trunca,False,paroxítona
trunco,False,paroxítona
truncá,False,oxítona
trunfo,False,paroxítona
trunquemo,False,paroxítona
truste,False,paroxítona
truta,False,paroxítona
tráfego,False,proparoxítona
tráfico,False,proparoxítona
trágica,False,proparoxítona
trágico,False,proparoxítona
trêmula,False,proparoxítona
trêmulo,False,proparoxítona
trópico,False,proparoxítona
trôpega,False,proparoxítona
trôpego,False,proparoxítona
tuas,False,paroxítona
tubo,True,paroxítona
tubos,False,paroxítona
tubulada,True,paroxítona
tubulado,True,paroxítona
tucano,True,paroxítona
tudinho,False,paroxítona
tudo,True,paroxítona
tufo,True,paroxítona
tufos,False,paroxítona
tufão,False,paroxítona
tufões,False,paroxítona
tulipa,True,paroxítona
tumba,False,paroxítona
tumbas,False,paroxítona
tumor,False,oxítona
tumulto,False,paroxítona
tunisina,True,paroxítona
tunisino,True,paroxítona
tupi,True,oxítona
turba,False,paroxítona
turbada,False,paroxítona
turbado,False,paroxítona
turbamo,False,paroxítona
turbando,False,paroxítona
turbar,False,oxítona
turbara,False,paroxítona
turbarei,False,oxítona
turbarmo,False,paroxítona
turbará,False,oxítona
turbarão,False,paroxítona
turbas,False,paroxítona
turbasse,False,paroxítona
turbaste,False,paroxítona
turbava,False,paroxítona
turbe,False,paroxítona
turbemo,False,paroxítona
turbes,False,paroxítona
turbina,False,paroxítona
turbo,False,paroxítona
turbá,False,oxítona
turca,False,paroxítona
turcas,False,paroxítona
turco,False,paroxítona
turcos,False,paroxítona
turfista,False,paroxítona
turismo,False,paroxítona
turista,False,paroxítona
turma,False,paroxítona
turmamo,False,paroxítona
turmas,False,paroxítona
turminha,False,paroxítona
turmo,False,paroxítona
turno,False,paroxítona
turnos,False,paroxítona
turnê,False,oxítona
turnês,False,oxítona
turquesa,False,paroxítona
turva,False,paroxítona
turvada,False,paroxítona
turvado,False,paroxítona
turvamo,False,paroxítona
turvando,False,paroxítona
turvar,False,oxítona
turvara,False,paroxítona
turvarei,False,oxítona
turvarmo,False,paroxítona
turvará,False,oxítona
turvarão,False,paroxítona
turvas,False,paroxítona
turvasse,False,paroxítona
turvaste,False,paroxítona
turvava,False,paroxítona
turve,False,paroxítona
turvemo,False,paroxítona
turves,False,paroxítona
turvo,False,paroxítona
turvos,False,paroxítona
turvá,False,oxítona
tutano,True,paroxítona
tutela,True,paroxítona
tutelada,True,paroxítona
tutelado,True,paroxítona
tutelamo,True,paroxítona
tutelara,True,paroxítona
tutelaremo,True,paroxítona
tutelará,True,oxítona
tutelava,True,paroxítona
tutele,True,paroxítona
tutelemo,True,paroxítona
tutelo,True,paroxítona
tutelá,True,oxítona
tutor,False,oxítona
tuvalesa,True,paroxítona
tácita,True,proparoxítona
tácito,True,proparoxítona
tártaro,False,proparoxítona
tática,True,proparoxítona
tático,True,proparoxítona
táxi,True,paroxítona
táxis,False,paroxítona
tâmara,True,proparoxítona
tântalo,False,proparoxítona
técnica,False,proparoxítona
técnico,False,proparoxítona
tépida,True,proparoxítona
tépido,True,proparoxítona
térmica,False,proparoxítona
térmico,False,proparoxítona
término,False,proparoxítona
térmita,False,proparoxítona
tétano,True,proparoxítona
tétrica,False,proparoxítona
tétrico,False,proparoxítona
têmpera,False,proparoxítona
têmpora,False,proparoxítona
tênis,False,paroxítona
tímida,True,proparoxítona
tímido,True,proparoxítona
tímpano,False,proparoxítona
típica,True,proparoxítona
típico,True,proparoxítona
tísica,True,proparoxítona
tísico,True,proparoxítona
títere,True,proparoxítona
título,True,proparoxítona
tópico,True,proparoxítona
tórax,False,paroxítona
tórrida,False,proparoxítona
tórrido,False,proparoxítona
tóxica,True,proparoxítona
tóxico,True,proparoxítona
tônica,True,proparoxítona
tônico,True,proparoxítona
túmida,True,proparoxítona
túmido,True,proparoxítona
túmulo,True,proparoxítona
túnel,False,paroxítona
túnica,True,proparoxítona
ufanada,False,paroxítona
ufanado,False,paroxítona
ufanamo,False,paroxítona
ufanara,False,paroxítona
ufanará,False,oxítona
ufanava,False,paroxítona
ufanemo,False,paroxítona
ufanosa,False,paroxítona
ufanoso,False,paroxítona
uiva,False,paroxítona
uive,False,paroxítona
uivo,False,paroxítona
uivá,False,oxítona
ultima,False,paroxítona
ultimadas,False,paroxítona
ultimados,False,paroxítona
ultimamos,False,paroxítona
ultimaras,False,paroxítona
ultimares,False,paroxítona
ultimarás,False,oxítona
ultimatos,False,paroxítona
ultimavas,False,paroxítona
ultime,False,paroxítona
ultimemos,False,paroxítona
ultimo,False,paroxítona
ultimá,False,oxítona
ululada,False,paroxítona
ululado,False,paroxítona
ululamo,False,paroxítona
ululara,False,paroxítona
ululará,False,oxítona
ululava,False,paroxítona
ululemo,False,paroxítona
uma,False,paroxítona
umbigo,False,paroxítona
umbilical,False,oxítona
umedece,False,paroxítona
umedeci,False,oxítona
umedecê,False,oxítona
umedeça,False,paroxítona
umedeço,False,paroxítona
umidade,False,paroxítona
una,False,paroxítona
undécimas,False,proparoxítona
undécimos,False,proparoxítona
une,False,paroxítona
ungida,False,paroxítona
ungido,False,paroxítona
ungimo,False,paroxítona
ungira,False,paroxítona
ungiremos,False,paroxítona
ungirá,False,oxítona
ungíramos,False,proparoxítona
uni,False,oxítona
unidade,False,paroxítona
unifica,False,paroxítona
unifico,False,paroxítona
unificá,False,oxítona
uniremo,False,paroxítona
uniu,False,oxítona
uno,False,paroxítona
untada,False,paroxítona
untado,False,paroxítona
untamo,False,paroxítona
untara,False,paroxítona
untaremos,False,paroxítona
untará,False,oxítona
untava,False,paroxítona
untemo,False,paroxítona
untáramos,False,proparoxítona
untávamos,False,proparoxítona
unânime,False,proparoxítona
unívoco,False,proparoxítona
uoge,False,paroxítona
urbana,False,paroxítona
urbanizar,False,oxítona
urbanizas,False,paroxítona
urbanizes,False,paroxítona
urbano,False,paroxítona
urdamo,False,paroxítona
urdida,False,paroxítona
urdido,False,paroxítona
urdiduras,False,paroxítona
urdimo,False,paroxítona
urdira,False,paroxítona
urdiremos,False,paroxítona
urdirá,False,oxítona
urdíramos,False,proparoxítona
urgida,False,paroxítona
urgido,False,paroxítona
urgimo,False,paroxítona
urgira,False,paroxítona
urgiremos,False,paroxítona
urgirá,False,oxítona
urgíramos,False,proparoxítona
urinada,False,paroxítona
urinado,False,paroxítona
urinamo,False,paroxítona
urinara,False,paroxítona
urinará,False,oxítona
urinava,False,paroxítona
urinemo,False,paroxítona
urjamo,False,paroxítona
urrada,False,paroxítona
urrado,False,paroxítona
urramo,False,paroxítona
urrara,False,paroxítona
urraremos,False,paroxítona
urrará,False,oxítona
urrava,False,paroxítona
urremo,False,paroxítona
urráramos,False,proparoxítona
urrávamos,False,proparoxítona
ursada,False,paroxítona
urtiga,False,paroxítona
urêmica,False,proparoxítona
urêmico,False,proparoxítona
usa,False,paroxítona
usai,False,oxítona
usaremo,False,paroxítona
use,False,paroxítona
usei,False,oxítona
usinada,False,paroxítona
usinado,False,paroxítona
uso,False,paroxítona
usou,False,oxítona
usá,False,oxítona
uterina,False,paroxítona
uterino,False,paroxítona
utiliza,False,paroxítona
utilize,False,paroxítona
utilizo,False,paroxítona
utilizá,False,oxítona
utópica,False,proparoxítona
utópico,False,proparoxítona
uva,False,paroxítona
vaca,True,paroxítona
vacante,False,paroxítona
vacas,False,paroxítona
vacila,True,paroxítona
vacilada,True,paroxítona
vacilado,True,paroxítona
vacilamo,True,paroxítona
vacilara,True,paroxítona
vacilaremo,True,paroxítona
vacilará,True,oxítona
vacilava,True,paroxítona
vacile,True,paroxítona
vacilemo,True,paroxítona
vacilo,True,paroxítona
vacilá,True,oxítona
vacina,True,paroxítona
vacinada,True,paroxítona
vacinado,True,paroxítona
vacinamo,True,paroxítona
vacinara,True,paroxítona
vacinaremo,True,paroxítona
vacinará,True,oxítona
vacinava,True,paroxítona
vacine,True,paroxítona
vacinemo,True,paroxítona
vacino,True,paroxítona
vaciná,True,oxítona
vadeada,False,paroxítona
vadeado,False,paroxítona
vadeamo,False,paroxítona
vadeara,False,paroxítona
vadeará,False,oxítona
vadeava,False,paroxítona
vadeemo,False,paroxítona
vades,False,paroxítona
vadiada,False,paroxítona
vadiado,False,paroxítona
vadiamo,False,paroxítona
vadiara,False,paroxítona
vadiará,False,oxítona
vadiava,False,paroxítona
vadiemo,False,paroxítona
vaga,True,paroxítona
vagada,True,paroxítona
vagado,True,paroxítona
vagai,False,oxítona
vagamo,True,paroxítona
vagando,False,paroxítona
vagar,False,oxítona
vagara,True,paroxítona
vagaremo,True,paroxítona
vagareza,True,paroxítona
vagarmo,False,paroxítona
vagarosa,True,paroxítona
vagaroso,True,paroxítona
vagará,True,oxítona
vagas,False,paroxítona
vagasse,False,paroxítona
vagaste,False,paroxítona
vagava,True,paroxítona
vagi,True,oxítona
vagida,True,paroxítona
vagido,True,paroxítona
vagimo,True,paroxítona
vagina,True,paroxítona
vagindo,False,paroxítona
vagir,False,oxítona
vagira,True,paroxítona
vagiremo,True,paroxítona
vagirmo,False,paroxítona
vagirá,True,oxítona
vagisse,False,paroxítona
vagiste,False,paroxítona
vagiu,False,oxítona
vago,True,paroxítona
vagos,False,paroxítona
vagou,False,oxítona
vagueada,False,paroxítona
vagueado,False,paroxítona
vagueamo,False,paroxítona
vagueara,False,paroxítona
vagueará,False,oxítona
vagueava,False,paroxítona
vagueemo,False,paroxítona
vaguei,False,oxítona
vaguemo,False,paroxítona
vagá,True,oxítona
vagão,False,paroxítona
vagões,False,paroxítona
vaiá,False,oxítona
vala,True,paroxítona
valada,True,paroxítona
valado,True,paroxítona
valas,False,paroxítona
vale,True,paroxítona
valei,False,oxítona
valeiro,False,paroxítona
valemo,True,paroxítona
valendo,False,paroxítona
valente,False,paroxítona
valer,False,oxítona
valera,True,paroxítona
valeremo,True,paroxítona
valermo,False,paroxítona
valerá,True,oxítona
vales,False,paroxítona
valesse,False,paroxítona
valeste,False,paroxítona
valeta,True,paroxítona
valete,True,paroxítona
valeu,False,oxítona
valha,False,paroxítona
valhamo,False,paroxítona
valhas,False,paroxítona
valho,False,paroxítona
vali,True,oxítona
valida,True,paroxítona
validada,True,paroxítona
validade,True,paroxítona
validado,True,paroxítona
validamo,True,paroxítona
validara,True,paroxítona
validaremo,True,paroxítona
validará,True,oxítona
validava,True,paroxítona
valide,True,paroxítona
validemo,True,paroxítona
valido,True,paroxítona
validá,True,oxítona
valiosa,False,paroxítona
valioso,False,paroxítona
valise,True,paroxítona
valo,True,paroxítona
valor,False,oxítona
valorada,True,paroxítona
valorado,True,paroxítona
valoriza,True,paroxítona
valorizada,True,paroxítona
valorizado,True,paroxítona
valorizamo,True,paroxítona
valorizara,True,paroxítona
valorizaremo,True,paroxítona
valorizará,True,oxítona
valorizava,True,paroxítona
valorize,True,paroxítona
valorizemo,True,paroxítona
valorizo,True,paroxítona
valorizá,True,oxítona
valorosa,True,paroxítona
valoroso,True,paroxítona
valos,False,paroxítona
valsa,False,paroxítona
valsas,False,paroxítona
valvar,False,oxítona
valê,True,oxítona
vamo,True,paroxítona
vamos,False,paroxítona
vampiro,False,paroxítona
vangloriá,False,oxítona
vapor,False,oxítona
vaporiza,True,paroxítona
vaporizada,True,paroxítona
vaporizado,True,paroxítona
vaporizamo,True,paroxítona
vaporizara,True,paroxítona
vaporizaremo,True,paroxítona
vaporizará,True,oxítona
vaporizava,True,paroxítona
vaporize,True,paroxítona
vaporizemo,True,paroxítona
vaporizo,True,paroxítona
vaporizá,True,oxítona
vaporosa,True,paroxítona
vaporoso,True,paroxítona
vaqueiro,False,paroxítona
vara,True,paroxítona
varada,True,paroxítona
varado,True,paroxítona
varai,False,oxítona
varamo,True,paroxítona
varanda,False,paroxítona
varando,False,paroxítona
varar,False,oxítona
varara,True,paroxítona
vararemo,True,paroxítona
vararmo,False,paroxítona
varará,True,oxítona
varas,False,paroxítona
varasse,False,paroxítona
varaste,False,paroxítona
varava,True,paroxítona
vare,True,paroxítona
varei,False,oxítona
vareja,True,paroxítona
varejada,True,paroxítona
varejado,True,paroxítona
varejamo,True,paroxítona
varejara,True,paroxítona
varejaremo,True,paroxítona
varejará,True,oxítona
varejava,True,paroxítona
vareje,True,paroxítona
varejemo,True,paroxítona
varejo,True,paroxítona
varejá,True,oxítona
varemo,True,paroxítona
vares,False,paroxítona
vareta,True,paroxítona
variada,False,paroxítona
variado,False,paroxítona
variamo,False,paroxítona
variara,False,paroxítona
variará,False,oxítona
variava,False,paroxítona
varicela,True,paroxítona
varicosa,True,paroxítona
varicoso,True,paroxítona
variemo,False,paroxítona
varinha,False,paroxítona
variz,False,oxítona
varo,True,paroxítona
varou,False,oxítona
varra,False,paroxítona
varramo,False,paroxítona
varras,False,paroxítona
varre,False,paroxítona
varremo,False,paroxítona
varrendo,False,paroxítona
varrer,False,oxítona
varrera,False,paroxítona
varrerei,False,oxítona
varrermo,False,paroxítona
varrerá,False,oxítona
varrerão,False,paroxítona
varres,False,paroxítona
varresse,False,paroxítona
varreste,False,paroxítona
varri,False,oxítona
varrida,False,paroxítona
varrido,False,paroxítona
varro,False,paroxítona
varrê,False,oxítona
vará,True,oxítona
varão,False,paroxítona
varões,False,paroxítona
vasculha,False,paroxítona
vasculhe,False,paroxítona
vasculho,False,paroxítona
vasculhá,False,oxítona
vaselina,True,paroxítona
vasilha,False,paroxítona
vaso,True,paroxítona
vasos,False,paroxítona
vassala,False,paroxítona
vassalo,False,paroxítona
vasta,False,paroxítona
vastas,False,paroxítona
vastidão,False,paroxítona
vasto,False,paroxítona
vastos,False,paroxítona
vatapá,True,oxítona
vaticana,True,paroxítona
vaticano,True,paroxítona
vaticina,True,paroxítona
vaticinada,True,paroxítona
vaticinado,True,paroxítona
vaticinamo,True,paroxítona
vaticinara,True,paroxítona
vaticinaremo,True,paroxítona
vaticinará,True,oxítona
vaticinava,True,paroxítona
vaticine,True,paroxítona
vaticinemo,True,paroxítona
vaticino,True,paroxítona
vaticiná,True,oxítona
vaza,True,paroxítona
vazada,True,paroxítona
vazado,True,paroxítona
vazai,False,oxítona
vazamo,True,paroxítona
vazando,False,paroxítona
vazante,False,paroxítona
vazar,False,oxítona
vazara,True,paroxítona
vazaremo,True,paroxítona
vazarmo,False,paroxítona
vazará,True,oxítona
vazas,False,paroxítona
vazasse,False,paroxítona
vazaste,False,paroxítona
vazava,True,paroxítona
vaze,True,paroxítona
vazei,False,oxítona
vazemo,True,paroxítona
vazes,False,paroxítona
vazo,True,paroxítona
vazou,False,oxítona
vazá,True,oxítona
vazão,False,paroxítona
vazões,False,paroxítona
veado,False,paroxítona
veda,True,paroxítona
vedada,True,paroxítona
vedado,True,paroxítona
vedai,False,oxítona
vedamo,True,paroxítona
vedando,False,paroxítona
vedar,False,oxítona
vedara,True,paroxítona
vedaremo,True,paroxítona
vedarmo,False,paroxítona
vedará,True,oxítona
vedas,False,paroxítona
vedasse,False,paroxítona
vedaste,False,paroxítona
vedava,True,paroxítona
vede,True,paroxítona
vedei,False,oxítona
vedemo,True,paroxítona
vedes,False,paroxítona
vedo,True,paroxítona
vedou,False,oxítona
vedá,True,oxítona
vegeta,True,paroxítona
vegetada,True,paroxítona
vegetado,True,paroxítona
vegetamo,True,paroxítona
vegetara,True,paroxítona
vegetaremo,True,paroxítona
vegetará,True,oxítona
vegetativa,True,paroxítona
vegetativo,True,paroxítona
vegetava,True,paroxítona
