palavra,canonicidade,tonicidade
reveja,True,paraxítona
revejamo,True,paraxítona
revejo,True,paraxítona
revela,True,paraxítona
revelada,True,paraxítona
revelado,True,paraxítona
reveladora,True,paraxítona
revelamo,True,paraxítona
revelara,True,paraxítona
revelaremo,True,paraxítona
revelará,True,oxítona
revelava,True,paraxítona
revele,True,paraxítona
revelemo,True,paraxítona
revelo,True,paraxítona
revelá,True,oxítona
revemo,True,paraxítona
revenda,False,paraxítona
revende,False,paraxítona
revendi,False,oxítona
revendo,False,paraxítona
revendê,False,oxítona
rever,False,oxítona
reveremo,True,paraxítona
reversa,False,paraxítona
reverso,False,paraxítona
reverta,False,paraxítona
reverte,False,paraxítona
reverti,False,oxítona
reverto,False,paraxítona
revertê,False,oxítona
reverá,True,oxítona
reveste,False,paraxítona
revesti,False,oxítona
reveza,True,paraxítona
revezada,True,paraxítona
revezado,True,paraxítona
revezamo,True,paraxítona
revezara,True,paraxítona
revezaremo,True,paraxítona
revezará,True,oxítona
revezava,True,paraxítona
reveze,True,paraxítona
revezemo,True,paraxítona
revezo,True,paraxítona
revezá,True,oxítona
revi,True,oxítona
revida,True,paraxítona
revidada,True,paraxítona
revidado,True,paraxítona
revidamo,True,paraxítona
revidara,True,paraxítona
revidaremo,True,paraxítona
revidará,True,oxítona
revidava,True,paraxítona
revide,True,paraxítona
revidemo,True,paraxítona
revido,True,paraxítona
revidá,True,oxítona
revigora,True,paraxítona
revigorada,True,paraxítona
revigorado,True,paraxítona
revigoramo,True,paraxítona
revigorara,True,paraxítona
revigoraremo,True,paraxítona
revigorará,True,oxítona
revigorava,True,paraxítona
revigore,True,paraxítona
revigoremo,True,paraxítona
revigoro,True,paraxítona
revigorá,True,oxítona
revimo,True,paraxítona
revir,False,oxítona
revira,True,paraxítona
revirada,True,paraxítona
revirado,True,paraxítona
reviramo,True,paraxítona
revirara,True,paraxítona
reviraremo,True,paraxítona
revirará,True,oxítona
revirava,True,paraxítona
revire,True,paraxítona
reviremo,True,paraxítona
revirmo,False,paraxítona
reviro,True,paraxítona
revirá,True,oxítona
revisa,True,paraxítona
revisada,True,paraxítona
revisado,True,paraxítona
revisamo,True,paraxítona
revisara,True,paraxítona
revisaremo,True,paraxítona
revisará,True,oxítona
revisava,True,paraxítona
revise,True,paraxítona
revisemo,True,paraxítona
reviso,True,paraxítona
revisora,True,paraxítona
revisse,False,paraxítona
revista,False,paraxítona
reviste,False,paraxítona
revisto,False,paraxítona
revistá,False,oxítona
revisá,True,oxítona
revitalizada,True,paraxítona
revitalizado,True,paraxítona
revitalizo,True,paraxítona
reviu,False,oxítona
reviva,True,paraxítona
revivamo,True,paraxítona
revive,True,paraxítona
revivemo,True,paraxítona
revivera,True,paraxítona
reviveremo,True,paraxítona
reviverá,True,oxítona
revivi,True,oxítona
revivida,True,paraxítona
revivido,True,paraxítona
revivo,True,paraxítona
revivê,True,oxítona
revoada,False,paraxítona
revoga,True,paraxítona
revogada,True,paraxítona
revogado,True,paraxítona
revogamo,True,paraxítona
revogara,True,paraxítona
revogaremo,True,paraxítona
revogará,True,oxítona
revogava,True,paraxítona
revogo,True,paraxítona
revoguei,False,oxítona
revogá,True,oxítona
revolta,False,paraxítona
revolte,False,paraxítona
revolto,False,paraxítona
revoltá,False,oxítona
revolva,False,paraxítona
revolve,False,paraxítona
revolvi,False,oxítona
revolvo,False,paraxítona
revolvê,False,oxítona
revés,False,oxítona
revê,True,oxítona
revês,False,oxítona
reza,True,paraxítona
rezada,True,paraxítona
rezado,True,paraxítona
rezai,False,oxítona
rezamo,True,paraxítona
rezando,False,paraxítona
rezar,False,oxítona
rezara,True,paraxítona
rezaremo,True,paraxítona
rezarmo,False,paraxítona
rezará,True,oxítona
rezas,False,paraxítona
rezasse,False,paraxítona
rezaste,False,paraxítona
rezava,True,paraxítona
reze,True,paraxítona
rezei,False,oxítona
rezemo,True,paraxítona
rezes,False,paraxítona
rezo,True,paraxítona
rezou,False,oxítona
rezá,True,oxítona
riacho,False,paraxítona
riamo,False,paraxítona
rias,False,paraxítona
ribalta,False,paraxítona
ribomba,False,paraxítona
ribombe,False,paraxítona
ribombo,False,paraxítona
ribombá,False,oxítona
rica,True,paraxítona
ricas,False,paraxítona
ricaça,True,paraxítona
ricaço,True,paraxítona
rico,True,paraxítona
ricos,False,paraxítona
rida,True,paraxítona
ridas,False,paraxítona
ride,True,paraxítona
rides,False,paraxítona
ridiculariza,True,paraxítona
ridicularizada,True,paraxítona
ridicularizado,True,paraxítona
ridicularizamo,True,paraxítona
ridicularizara,True,paraxítona
ridicularizaremo,True,paraxítona
ridicularizará,True,oxítona
ridicularizava,True,paraxítona
ridicularize,True,paraxítona
ridicularizemo,True,paraxítona
ridicularizo,True,paraxítona
ridicularizá,True,oxítona
rido,True,paraxítona
ridos,False,paraxítona
ridícula,True,proparoxítona
ridículo,True,proparoxítona
rifa,True,paraxítona
rifada,True,paraxítona
rifado,True,paraxítona
rifai,False,oxítona
rifamo,True,paraxítona
rifando,False,paraxítona
rifar,False,oxítona
rifara,True,paraxítona
rifaremo,True,paraxítona
rifarmo,False,paraxítona
rifará,True,oxítona
rifas,False,paraxítona
rifasse,False,paraxítona
rifaste,False,paraxítona
rifava,True,paraxítona
rife,True,paraxítona
rifei,False,oxítona
rifemo,True,paraxítona
rifes,False,paraxítona
rifle,False,paraxítona
rifles,False,paraxítona
rifo,True,paraxítona
rifou,False,oxítona
rifá,True,oxítona
rigor,False,oxítona
rigorosa,True,paraxítona
rigoroso,True,paraxítona
rija,True,paraxítona
rijas,False,paraxítona
rijeza,True,paraxítona
rijo,True,paraxítona
rijos,False,paraxítona
rima,True,paraxítona
rimada,True,paraxítona
rimado,True,paraxítona
rimai,False,oxítona
rimamo,True,paraxítona
rimando,False,paraxítona
rimar,False,oxítona
rimara,True,paraxítona
rimaremo,True,paraxítona
rimarmo,False,paraxítona
rimará,True,oxítona
rimas,False,paraxítona
rimasse,False,paraxítona
rimaste,False,paraxítona
rimava,True,paraxítona
rime,True,paraxítona
rimei,False,oxítona
rimemo,True,paraxítona
rimes,False,paraxítona
rimo,True,paraxítona
rimos,False,paraxítona
rimou,False,oxítona
rimá,True,oxítona
rindo,False,paraxítona
rinite,True,paraxítona
rios,False,paraxítona
ripa,True,paraxítona
ripas,False,paraxítona
riqueza,False,paraxítona
rira,True,paraxítona
riras,False,paraxítona
rirdes,False,paraxítona
rirei,False,oxítona
riremo,True,paraxítona
rires,False,paraxítona
rirmo,False,paraxítona
rirmos,False,paraxítona
rirá,True,oxítona
rirás,False,oxítona
rirão,False,paraxítona
risada,True,paraxítona
risca,False,paraxítona
riscada,False,paraxítona
riscado,False,paraxítona
riscamo,False,paraxítona
riscando,False,paraxítona
riscar,False,oxítona
riscara,False,paraxítona
riscarei,False,oxítona
riscarmo,False,paraxítona
riscará,False,oxítona
riscarão,False,paraxítona
riscas,False,paraxítona
riscasse,False,paraxítona
riscaste,False,paraxítona
riscava,False,paraxítona
risco,False,paraxítona
riscos,False,paraxítona
riscá,False,oxítona
risinho,False,paraxítona
riso,True,paraxítona
risonha,False,paraxítona
risonho,False,paraxítona
risos,False,paraxítona
risquei,False,oxítona
risquemo,False,paraxítona
risse,False,paraxítona
risses,False,paraxítona
riste,False,paraxítona
ristes,False,paraxítona
ritmada,False,paraxítona
ritmado,False,paraxítona
ritmo,False,paraxítona
ritmos,False,paraxítona
rito,True,paraxítona
ritos,False,paraxítona
rival,False,oxítona
rivalidade,True,paraxítona
rivaliza,True,paraxítona
rivalizada,True,paraxítona
rivalizado,True,paraxítona
rivalizamo,True,paraxítona
rivalizara,True,paraxítona
rivalizaremo,True,paraxítona
rivalizará,True,oxítona
rivalizava,True,paraxítona
rivalize,True,paraxítona
rivalizemo,True,paraxítona
rivalizo,True,paraxítona
rivalizá,True,oxítona
rixa,True,paraxítona
rixas,False,paraxítona
rizomo,True,paraxítona
rizotônica,True,proparoxítona
rizotônico,True,proparoxítona
roamo,False,paraxítona
roas,False,paraxítona
robalo,True,paraxítona
robotizada,True,paraxítona
robotizado,True,paraxítona
robusta,False,paraxítona
robusto,False,paraxítona
robótica,True,proparoxítona
robô,True,oxítona
robôs,False,oxítona
roca,True,paraxítona
rocas,False,paraxítona
roce,True,paraxítona
rocei,False,oxítona
roceira,False,paraxítona
roceiro,False,paraxítona
rocemo,True,paraxítona
roces,False,paraxítona
rocha,False,paraxítona
rochas,False,paraxítona
rochedo,False,paraxítona
rochosa,False,paraxítona
rochoso,False,paraxítona
roda,True,paraxítona
rodada,True,paraxítona
rodado,True,paraxítona
rodai,False,oxítona
rodamo,True,paraxítona
rodando,False,paraxítona
rodapé,True,oxítona
rodar,False,oxítona
rodara,True,paraxítona
rodaremo,True,paraxítona
rodarmo,False,paraxítona
rodará,True,oxítona
rodas,False,paraxítona
rodasse,False,paraxítona
rodaste,False,paraxítona
rodava,True,paraxítona
rode,True,paraxítona
rodeada,False,paraxítona
rodeado,False,paraxítona
rodeamo,False,paraxítona
rodeara,False,paraxítona
rodeará,False,oxítona
rodeava,False,paraxítona
rodeemo,False,paraxítona
rodei,False,oxítona
rodela,True,paraxítona
rodemo,True,paraxítona
rodes,False,paraxítona
rodilha,False,paraxítona
rodinha,False,paraxítona
rodo,True,paraxítona
rodos,False,paraxítona
rodou,False,oxítona
rodá,True,oxítona
roei,False,oxítona
roemo,False,paraxítona
roendo,False,paraxítona
roer,False,oxítona
roera,False,paraxítona
roermo,False,paraxítona
roerá,False,oxítona
roesse,False,paraxítona
roeste,False,paraxítona
roeu,False,oxítona
roga,True,paraxítona
rogada,True,paraxítona
rogado,True,paraxítona
rogai,False,oxítona
rogamo,True,paraxítona
rogando,False,paraxítona
rogar,False,oxítona
rogara,True,paraxítona
rogaremo,True,paraxítona
rogarmo,False,paraxítona
rogará,True,oxítona
rogas,False,paraxítona
rogasse,False,paraxítona
rogaste,False,paraxítona
rogava,True,paraxítona
roge,True,paraxítona
roges,False,paraxítona
rogo,True,paraxítona
rogos,False,paraxítona
rogou,False,oxítona
roguei,False,oxítona
roguemo,False,paraxítona
rogá,True,oxítona
rojão,False,paraxítona
rojões,False,paraxítona
rola,True,paraxítona
rolada,True,paraxítona
rolado,True,paraxítona
rolai,False,oxítona
rolamo,True,paraxítona
rolando,False,paraxítona
rolante,False,paraxítona
rolar,False,oxítona
rolara,True,paraxítona
rolaremo,True,paraxítona
rolarmo,False,paraxítona
rolará,True,oxítona
rolas,False,paraxítona
rolasse,False,paraxítona
rolaste,False,paraxítona
rolava,True,paraxítona
roldana,False,paraxítona
role,True,paraxítona
rolei,False,oxítona
rolemo,True,paraxítona
roles,False,paraxítona
roleta,True,paraxítona
rolha,False,paraxítona
rolhas,False,paraxítona
rolinha,False,paraxítona
roliça,True,paraxítona
roliço,True,paraxítona
rolo,True,paraxítona
rolos,False,paraxítona
rolou,False,oxítona
rolá,True,oxítona
romana,True,paraxítona
romance,False,paraxítona
romaniza,True,paraxítona
romanizada,True,paraxítona
romanizado,True,paraxítona
romanizamo,True,paraxítona
romanizara,True,paraxítona
romanizaremo,True,paraxítona
romanizará,True,oxítona
romanizava,True,paraxítona
romanize,True,paraxítona
romanizemo,True,paraxítona
romanizo,True,paraxítona
romanizá,True,oxítona
romano,True,paraxítona
rombo,False,paraxítona
rombos,False,paraxítona
romeira,False,paraxítona
romeiro,False,paraxítona
romena,True,paraxítona
romeno,True,paraxítona
rompa,False,paraxítona
rompamo,False,paraxítona
rompas,False,paraxítona
rompe,False,paraxítona
rompemo,False,paraxítona
rompendo,False,paraxítona
romper,False,oxítona
rompera,False,paraxítona
romperei,False,oxítona
rompermo,False,paraxítona
romperá,False,oxítona
romperão,False,paraxítona
rompes,False,paraxítona
rompesse,False,paraxítona
rompeste,False,paraxítona
rompi,False,oxítona
rompida,False,paraxítona
rompido,False,paraxítona
rompo,False,paraxítona
rompê,False,oxítona
românica,True,proparoxítona
românico,True,proparoxítona
ronca,False,paraxítona
roncada,False,paraxítona
roncado,False,paraxítona
roncamo,False,paraxítona
roncando,False,paraxítona
roncar,False,oxítona
roncara,False,paraxítona
roncarei,False,oxítona
roncarmo,False,paraxítona
roncará,False,oxítona
roncarão,False,paraxítona
roncas,False,paraxítona
roncasse,False,paraxítona
roncaste,False,paraxítona
roncava,False,paraxítona
ronco,False,paraxítona
roncos,False,paraxítona
roncá,False,oxítona
ronda,False,paraxítona
rondada,False,paraxítona
rondado,False,paraxítona
rondamo,False,paraxítona
rondando,False,paraxítona
rondar,False,oxítona
rondara,False,paraxítona
rondarei,False,oxítona
rondarmo,False,paraxítona
rondará,False,oxítona
rondarão,False,paraxítona
rondas,False,paraxítona
rondasse,False,paraxítona
rondaste,False,paraxítona
rondava,False,paraxítona
ronde,False,paraxítona
rondemo,False,paraxítona
rondes,False,paraxítona
rondo,False,paraxítona
rondá,False,oxítona
ronquei,False,oxítona
ronquemo,False,paraxítona
roqueira,False,paraxítona
roqueiro,False,paraxítona
roquete,False,paraxítona
rosa,True,paraxítona
rosada,True,paraxítona
rosado,True,paraxítona
rosas,False,paraxítona
rosbife,False,paraxítona
rosca,False,paraxítona
roscas,False,paraxítona
roseira,False,paraxítona
roseta,True,paraxítona
rosna,False,paraxítona
rosnada,False,paraxítona
rosnado,False,paraxítona
rosnamo,False,paraxítona
rosnando,False,paraxítona
rosnar,False,oxítona
rosnara,False,paraxítona
rosnarei,False,oxítona
rosnarmo,False,paraxítona
rosnará,False,oxítona
rosnarão,False,paraxítona
rosnas,False,paraxítona
rosnasse,False,paraxítona
rosnaste,False,paraxítona
rosnava,False,paraxítona
rosne,False,paraxítona
rosnemo,False,paraxítona
rosnes,False,paraxítona
rosno,False,paraxítona
rosná,False,oxítona
rostinho,False,paraxítona
rosto,False,paraxítona
rostos,False,paraxítona
rota,True,paraxítona
rotas,False,paraxítona
rotativa,True,paraxítona
rotatividade,True,paraxítona
rotativo,True,paraxítona
roteada,False,paraxítona
roteado,False,paraxítona
roteamo,False,paraxítona
roteara,False,paraxítona
roteará,False,oxítona
roteava,False,paraxítona
roteemo,False,paraxítona
roteiro,False,paraxítona
rotina,True,paraxítona
roto,True,paraxítona
rotos,False,paraxítona
rotula,True,paraxítona
rotulada,True,paraxítona
rotulado,True,paraxítona
rotulamo,True,paraxítona
rotulara,True,paraxítona
rotularemo,True,paraxítona
rotulará,True,oxítona
rotulava,True,paraxítona
rotule,True,paraxítona
rotulemo,True,paraxítona
rotulo,True,paraxítona
rotulá,True,oxítona
rotunda,False,paraxítona
rotundo,False,paraxítona
rotura,True,paraxítona
rouba,False,paraxítona
roube,False,paraxítona
roubo,False,paraxítona
roubá,False,oxítona
rouca,False,paraxítona
rouco,False,paraxítona
roupa,False,paraxítona
roxa,True,paraxítona
roxas,False,paraxítona
roxo,True,paraxítona
roxos,False,paraxítona
roça,True,paraxítona
roçada,True,paraxítona
roçado,True,paraxítona
roçai,False,oxítona
roçamo,True,paraxítona
roçando,False,paraxítona
roçar,False,oxítona
roçara,True,paraxítona
roçaremo,True,paraxítona
roçarmo,False,paraxítona
roçará,True,oxítona
roças,False,paraxítona
roçasse,False,paraxítona
roçaste,False,paraxítona
roçava,True,paraxítona
roço,True,paraxítona
roçou,False,oxítona
roçá,True,oxítona
ruas,False,paraxítona
rubi,True,oxítona
rublo,False,paraxítona
rublos,False,paraxítona
ruboriza,True,paraxítona
ruborizada,True,paraxítona
ruborizado,True,paraxítona
ruborizamo,True,paraxítona
ruborizara,True,paraxítona
ruborizaremo,True,paraxítona
ruborizará,True,oxítona
ruborizava,True,paraxítona
ruborize,True,paraxítona
ruborizemo,True,paraxítona
ruborizo,True,paraxítona
ruborizá,True,oxítona
rubra,False,paraxítona
rubras,False,paraxítona
rubrica,False,paraxítona
rubricai,False,oxítona
rubrico,False,paraxítona
rubricou,False,oxítona
rubricá,False,oxítona
rubro,False,paraxítona
rubros,False,paraxítona
rude,True,paraxítona
rudes,False,paraxítona
rudeza,True,paraxítona
ruela,False,paraxítona
rufa,True,paraxítona
rufada,True,paraxítona
rufado,True,paraxítona
rufai,False,oxítona
rufamo,True,paraxítona
rufando,False,paraxítona
rufar,False,oxítona
rufara,True,paraxítona
rufaremo,True,paraxítona
rufarmo,False,paraxítona
rufará,True,oxítona
rufas,False,paraxítona
rufasse,False,paraxítona
rufaste,False,paraxítona
rufava,True,paraxítona
rufe,True,paraxítona
rufei,False,oxítona
rufemo,True,paraxítona
rufes,False,paraxítona
rufo,True,paraxítona
rufou,False,oxítona
rufá,True,oxítona
ruga,True,paraxítona
rugada,True,paraxítona
rugado,True,paraxítona
rugai,False,oxítona
rugamo,True,paraxítona
rugando,False,paraxítona
rugar,False,oxítona
rugara,True,paraxítona
rugaremo,True,paraxítona
rugarmo,False,paraxítona
rugará,True,oxítona
rugas,False,paraxítona
rugasse,False,paraxítona
rugaste,False,paraxítona
rugava,True,paraxítona
rugi,True,oxítona
rugida,True,paraxítona
rugido,True,paraxítona
rugidora,True,paraxítona
rugimo,True,paraxítona
rugindo,False,paraxítona
rugir,False,oxítona
rugira,True,paraxítona
rugiremo,True,paraxítona
rugirmo,False,paraxítona
rugirá,True,oxítona
rugisse,False,paraxítona
rugiste,False,paraxítona
rugiu,False,oxítona
rugo,True,paraxítona
rugosa,True,paraxítona
rugoso,True,paraxítona
rugou,False,oxítona
ruguei,False,oxítona
ruguemo,False,paraxítona
rugá,True,oxítona
ruim,False,oxítona
ruimo,False,paraxítona
ruindo,False,paraxítona
ruir,False,oxítona
ruirmo,False,paraxítona
ruirá,False,oxítona
ruiu,False,oxítona
ruiva,False,paraxítona
ruivo,False,paraxítona
ruja,True,paraxítona
rujamo,True,paraxítona
rujas,False,paraxítona
rujo,True,paraxítona
ruma,True,paraxítona
rumada,True,paraxítona
rumado,True,paraxítona
rumai,False,oxítona
rumamo,True,paraxítona
rumando,False,paraxítona
rumar,False,oxítona
rumara,True,paraxítona
rumaremo,True,paraxítona
rumarmo,False,paraxítona
rumará,True,oxítona
rumas,False,paraxítona
rumasse,False,paraxítona
rumaste,False,paraxítona
rumava,True,paraxítona
rume,True,paraxítona
rumei,False,oxítona
rumemo,True,paraxítona
rumes,False,paraxítona
rumina,True,paraxítona
ruminada,True,paraxítona
ruminado,True,paraxítona
ruminamo,True,paraxítona
ruminara,True,paraxítona
ruminaremo,True,paraxítona
ruminará,True,oxítona
ruminava,True,paraxítona
rumine,True,paraxítona
ruminemo,True,paraxítona
rumino,True,paraxítona
ruminá,True,oxítona
rumo,True,paraxítona
rumor,False,oxítona
rumos,False,paraxítona
rumou,False,oxítona
rumá,True,oxítona
ruptura,False,paraxítona
rural,False,oxítona
rusga,False,paraxítona
rusgas,False,paraxítona
russa,False,paraxítona
russas,False,paraxítona
russo,False,paraxítona
russos,False,paraxítona
rutila,True,paraxítona
rutilada,True,paraxítona
rutilado,True,paraxítona
rutilamo,True,paraxítona
rutilara,True,paraxítona
rutilaremo,True,paraxítona
rutilará,True,oxítona
rutilava,True,paraxítona
rutile,True,paraxítona
rutilemo,True,paraxítona
rutilo,True,paraxítona
rutilá,True,oxítona
ruís,False,oxítona
ruísse,False,paraxítona
ruíste,False,paraxítona
rábula,True,proparoxítona
rápida,True,proparoxítona
rápido,True,proparoxítona
réis,False,paraxítona
réplica,False,proparoxítona
réprobo,False,proparoxítona
réptil,False,paraxítona
réus,False,paraxítona
rêmora,True,proparoxítona
rígida,True,proparoxítona
rígido,True,proparoxítona
ríspida,False,proparoxítona
ríspido,False,proparoxítona
rítmica,False,proparoxítona
rítmico,False,proparoxítona
róis,False,paraxítona
rótula,True,proparoxítona
rótulo,True,proparoxítona
rústica,False,proparoxítona
rústico,False,proparoxítona
sabatina,True,paraxítona
sabatinada,True,paraxítona
sabatinado,True,paraxítona
sabatinamo,True,paraxítona
sabatinara,True,paraxítona
sabatinaremo,True,paraxítona
sabatinará,True,oxítona
sabatinava,True,paraxítona
sabatine,True,paraxítona
sabatinemo,True,paraxítona
sabatino,True,paraxítona
sabatiná,True,oxítona
sabe,True,paraxítona
sabedora,True,paraxítona
sabei,False,oxítona
sabemo,True,paraxítona
sabendo,False,paraxítona
saber,False,oxítona
saberemo,True,paraxítona
saberá,True,oxítona
sabes,False,paraxítona
sabida,True,paraxítona
sabido,True,paraxítona
sabonete,True,paraxítona
sabor,False,oxítona
saborosa,True,paraxítona
saboroso,True,paraxítona
sabre,False,paraxítona
sabres,False,paraxítona
sabugo,True,paraxítona
sabujo,True,paraxítona
sabático,True,proparoxítona
sabão,False,paraxítona
sabê,True,oxítona
sabões,False,paraxítona
saca,True,paraxítona
sacada,True,paraxítona
sacado,True,paraxítona
sacai,False,oxítona
sacamo,True,paraxítona
sacando,False,paraxítona
sacano,True,paraxítona
sacar,False,oxítona
sacara,True,paraxítona
sacaremo,True,paraxítona
sacarina,True,paraxítona
sacarmo,False,paraxítona
sacará,True,oxítona
sacas,False,paraxítona
sacasse,False,paraxítona
sacaste,False,paraxítona
sacava,True,paraxítona
saci,True,oxítona
saciada,False,paraxítona
saciado,False,paraxítona
saciamo,False,paraxítona
saciara,False,paraxítona
saciará,False,oxítona
saciava,False,paraxítona
saciemo,False,paraxítona
saco,True,paraxítona
sacobe,True,paraxítona
sacola,True,paraxítona
sacoleja,True,paraxítona
sacolejada,True,paraxítona
sacolejado,True,paraxítona
sacolejamo,True,paraxítona
sacolejara,True,paraxítona
sacolejaremo,True,paraxítona
sacolejará,True,oxítona
sacolejava,True,paraxítona
sacoleje,True,paraxítona
sacolejemo,True,paraxítona
sacolejo,True,paraxítona
sacolejá,True,oxítona
sacos,False,paraxítona
sacou,False,oxítona
sacra,False,paraxítona
sacras,False,paraxítona
sacro,False,paraxítona
sacros,False,paraxítona
sacuda,True,paraxítona
sacudamo,True,paraxítona
sacudi,True,oxítona
sacudida,True,paraxítona
sacudidela,True,paraxítona
sacudido,True,paraxítona
sacudimo,True,paraxítona
sacudira,True,paraxítona
sacudiremo,True,paraxítona
sacudirá,True,oxítona
sacudo,True,paraxítona
sacá,True,oxítona
sadismo,False,paraxítona
safa,True,paraxítona
safada,True,paraxítona
safadeza,True,paraxítona
safado,True,paraxítona
safai,False,oxítona
safamo,True,paraxítona
safando,False,paraxítona
safar,False,oxítona
safara,True,paraxítona
safaremo,True,paraxítona
safarmo,False,paraxítona
safará,True,oxítona
safas,False,paraxítona
safasse,False,paraxítona
safaste,False,paraxítona
safava,True,paraxítona
safe,True,paraxítona
safei,False,oxítona
safemo,True,paraxítona
safena,True,paraxítona
safes,False,paraxítona
safira,True,paraxítona
safo,True,paraxítona
safou,False,oxítona
safra,False,paraxítona
safras,False,paraxítona
safá,True,oxítona
saga,True,paraxítona
sagacidade,True,paraxítona
sagas,False,paraxítona
sagaz,False,oxítona
sagra,False,paraxítona
sagrada,False,paraxítona
sagrado,False,paraxítona
sagramo,False,paraxítona
sagrando,False,paraxítona
sagrar,False,oxítona
sagrara,False,paraxítona
sagrarei,False,oxítona
sagrarmo,False,paraxítona
sagrará,False,oxítona
sagrarão,False,paraxítona
sagras,False,paraxítona
sagrasse,False,paraxítona
sagraste,False,paraxítona
sagrava,False,paraxítona
sagração,False,paraxítona
sagre,False,paraxítona
sagremo,False,paraxítona
sagres,False,paraxítona
sagro,False,paraxítona
sagrá,False,oxítona
saguão,False,paraxítona
saiba,False,paraxítona
saindo,False,paraxítona
sainha,False,paraxítona
sair,False,oxítona
sairmo,False,paraxítona
sairá,False,oxítona
saiu,False,oxítona
sala,True,paraxítona
salada,True,paraxítona
salas,False,paraxítona
salda,False,paraxítona
saldada,False,paraxítona
saldado,False,paraxítona
saldamo,False,paraxítona
saldando,False,paraxítona
saldar,False,oxítona
saldara,False,paraxítona
saldarei,False,oxítona
saldarmo,False,paraxítona
saldará,False,oxítona
saldarão,False,paraxítona
saldas,False,paraxítona
saldasse,False,paraxítona
saldaste,False,paraxítona
saldava,False,paraxítona
salde,False,paraxítona
saldemo,False,paraxítona
saldes,False,paraxítona
saldo,False,paraxítona
saldos,False,paraxítona
saldá,False,oxítona
saleiro,False,paraxítona
saleta,True,paraxítona
salga,False,paraxítona
salgada,False,paraxítona
salgado,False,paraxítona
salgamo,False,paraxítona
salgando,False,paraxítona
salgar,False,oxítona
salgara,False,paraxítona
salgarei,False,oxítona
salgarmo,False,paraxítona
salgará,False,oxítona
salgarão,False,paraxítona
salgas,False,paraxítona
salgasse,False,paraxítona
salgaste,False,paraxítona
salgava,False,paraxítona
salgo,False,paraxítona
salguei,False,oxítona
salgueiro,False,paraxítona
salguemo,False,paraxítona
salgá,False,oxítona
salina,True,paraxítona
salinha,False,paraxítona
salino,True,paraxítona
salitre,False,paraxítona
saliva,True,paraxítona
salivada,True,paraxítona
salivado,True,paraxítona
salivamo,True,paraxítona
salivara,True,paraxítona
salivaremo,True,paraxítona
salivará,True,oxítona
salivava,True,paraxítona
salive,True,paraxítona
salivemo,True,paraxítona
salivo,True,paraxítona
salivá,True,oxítona
salmista,False,paraxítona
salmo,False,paraxítona
salmodiá,False,oxítona
salmos,False,paraxítona
salobra,False,paraxítona
salobro,False,paraxítona
salpica,False,paraxítona
salpicai,False,oxítona
salpico,False,paraxítona
salpicou,False,oxítona
salpicá,False,oxítona
salpinta,False,paraxítona
salpinte,False,paraxítona
salpinto,False,paraxítona
salpintá,False,oxítona
salsa,False,paraxítona
salsicha,False,paraxítona
salta,False,paraxítona
saltada,False,paraxítona
saltado,False,paraxítona
saltamo,False,paraxítona
saltando,False,paraxítona
saltar,False,oxítona
saltara,False,paraxítona
saltarei,False,oxítona
saltarmo,False,paraxítona
saltará,False,oxítona
saltarão,False,paraxítona
saltas,False,paraxítona
saltasse,False,paraxítona
saltaste,False,paraxítona
saltava,False,paraxítona
salte,False,paraxítona
salteai,False,oxítona
salteei,False,oxítona
saltemo,False,paraxítona
salteou,False,oxítona
saltes,False,paraxítona
saltinho,False,paraxítona
saltita,False,paraxítona
saltitai,False,oxítona
saltite,False,paraxítona
saltitei,False,oxítona
saltito,False,paraxítona
saltitou,False,oxítona
saltitá,False,oxítona
salto,False,paraxítona
saltos,False,paraxítona
saltá,False,oxítona
salva,False,paraxítona
salvada,False,paraxítona
salvado,False,paraxítona
salvamo,False,paraxítona
salvando,False,paraxítona
salvar,False,oxítona
salvara,False,paraxítona
salvarei,False,oxítona
salvarmo,False,paraxítona
salvará,False,oxítona
salvarão,False,paraxítona
salvas,False,paraxítona
salvasse,False,paraxítona
salvaste,False,paraxítona
salvava,False,paraxítona
salvação,False,paraxítona
salve,False,paraxítona
salvemo,False,paraxítona
salves,False,paraxítona
salvo,False,paraxítona
salvos,False,paraxítona
salvá,False,oxítona
salão,False,paraxítona
salões,False,paraxítona
samaritana,True,paraxítona
samaritano,True,paraxítona
samba,False,paraxítona
sambada,False,paraxítona
sambado,False,paraxítona
sambamo,False,paraxítona
sambando,False,paraxítona
sambar,False,oxítona
sambara,False,paraxítona
sambarei,False,oxítona
sambarmo,False,paraxítona
sambará,False,oxítona
sambarão,False,paraxítona
sambas,False,paraxítona
sambasse,False,paraxítona
sambaste,False,paraxítona
sambava,False,paraxítona
sambe,False,paraxítona
sambemo,False,paraxítona
sambes,False,paraxítona
sambinha,False,paraxítona
sambista,False,paraxítona
sambo,False,paraxítona
sambá,False,oxítona
samoana,False,paraxítona
samoano,False,paraxítona
sana,True,paraxítona
sanada,True,paraxítona
sanado,True,paraxítona
sanai,False,oxítona
sanamo,True,paraxítona
sanando,False,paraxítona
sanar,False,oxítona
sanara,True,paraxítona
sanaremo,True,paraxítona
sanarmo,False,paraxítona
sanará,True,oxítona
sanas,False,paraxítona
sanasse,False,paraxítona
sanaste,False,paraxítona
sanava,True,paraxítona
sane,True,paraxítona
saneada,False,paraxítona
saneado,False,paraxítona
